rank,title,title_english,title_japanese,type,members,score,year,image_url
1,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure Part 5: Golden Wind,ジョジョの奇妙な冒険 黄金の風,Manga,123526,8.19,1995,https://cdn.myanimelist.net/images/manga/1/269912l.jpg
2,Trigun,Trigun,トライガン,Manga,46428,7.75,1995,https://cdn.myanimelist.net/images/manga/3/153055l.jpg
3,Kareshi Kanojo no Jijou,Kare Kano: His and Her Circumstances,彼氏彼女の事情,Manga,42410,8.15,1995,https://cdn.myanimelist.net/images/manga/1/267780l.jpg
4,Petshop of Horrors,Pet Shop of Horrors,Petshop of Horrors (ペットショップ オブ ホラーズ),Manga,38649,8.25,1995,https://cdn.myanimelist.net/images/manga/5/212566l.jpg
5,Initial D,Initial D,頭文字D,Manga,35688,8.28,1995,https://cdn.myanimelist.net/images/manga/2/186990l.jpg
6,Sora wa Akai Kawa no Hotori,Red River,天は赤い河のほとり,Manga,28215,8.28,1995,https://cdn.myanimelist.net/images/manga/2/341501l.jpg
7,Opus,Opus,OPUS,Manga,24883,7.69,1995,https://cdn.myanimelist.net/images/manga/3/262552l.jpg
8,Helter Skelter,Helter Skelter: Fashion Unfriendly,ヘルタースケルター,Manga,23597,7.46,1995,https://cdn.myanimelist.net/images/manga/1/169592l.jpg
9,Gokinjo Monogatari,Neighborhood Story,ご近所物語,Manga,16737,8.08,1995,https://cdn.myanimelist.net/images/manga/2/276294l.jpg
10,Rekka no Honoo,Flame of Recca,烈火の炎,Manga,16452,7.75,1995,https://cdn.myanimelist.net/images/manga/2/186157l.jpg
11,Wish,Wish,Wish,Manga,15152,7.4,1995,https://cdn.myanimelist.net/images/manga/2/157425l.jpg
12,Magic Knight Rayearth 2,Magic Knight Rayearth II,魔法騎士レイアース2,Manga,13526,7.62,1995,https://cdn.myanimelist.net/images/manga/1/272014l.jpg
13,Itou Junji Kyoufu Manga Collection: Souichi no Noroi Nikki,,双一の呪いの日記,Manga,11552,7.37,1995,https://cdn.myanimelist.net/images/manga/1/277899l.jpg
14,Hitsuji no Uta,Lament of the Lamb,羊のうた,Manga,10918,7.09,1995,https://cdn.myanimelist.net/images/manga/2/173240l.jpg
15,Let Dai,Let Dai,Let 다이,Manhwa,10758,8.12,1995,https://cdn.myanimelist.net/images/manga/3/261172l.jpg
16,Level E,,レベルE,Manga,9890,7.42,1995,https://cdn.myanimelist.net/images/manga/4/280699l.jpg
17,Ruler of the Land,The Ruler of the Land,열혈강호,Manhwa,8964,7.95,1995,https://cdn.myanimelist.net/images/manga/3/172896l.jpg
18,Ragnarok,Ragnarok,라그나로크,Manhwa,6342,7.06,1995,https://cdn.myanimelist.net/images/manga/5/305661l.jpg
19,Endou Hiroki Tanpenshuu,Tanpenshu,遠藤浩輝短編集,Manga,6013,7.33,1995,https://cdn.myanimelist.net/images/manga/1/138571l.jpg
20,Hen,,HEN,Manga,5839,5.99,1995,https://cdn.myanimelist.net/images/manga/1/76303l.jpg
21,Blue,Blue,blue,Manga,5513,6.8,1995,https://cdn.myanimelist.net/images/manga/1/276450l.jpg
22,Private Opinion: Banana Fish Another Story,,PRIVATE OPINION―BANANA FISH ANOTHER STORY,Manga,5180,8.21,1995,https://cdn.myanimelist.net/images/manga/2/202641l.jpg
23,Koori no Mamono no Monogatari,,氷の魔物の物語,Manga,4778,8.16,1995,https://cdn.myanimelist.net/images/manga/3/169567l.jpg
24,Ou Dorobou Jing,Jing: King of Bandits,王ドロボウJING,Manga,4672,7.37,1995,https://cdn.myanimelist.net/images/manga/3/148389l.jpg
25,Haisha,Ashen Victor,灰者,Manga,4584,6.6,1995,https://cdn.myanimelist.net/images/manga/1/274717l.jpg
26,Die,,,Doujinshi,4539,6.5,1995,https://cdn.myanimelist.net/images/manga/1/11775l.jpg
27,Hyakki Yakoushou,Beyond Twilight,百鬼夜行抄,Manga,4361,7.88,1995,https://cdn.myanimelist.net/images/manga/2/311353l.jpg
28,I'll,,I'll アイル,Manga,4289,7.54,1995,https://cdn.myanimelist.net/images/manga/1/136553l.jpg
29,Kushami: Urasawa Naoki Tanpenshuu,Sneeze: Naoki Urasawa Story Collection,くしゃみ 浦沢直樹短編集,Manga,4240,6.62,1995,https://cdn.myanimelist.net/images/manga/2/232632l.jpg
