rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Devilman,Devilman,デビルマン,Manga,63688,8.05,1972,https://cdn.myanimelist.net/images/manga/2/1431l.jpg
2,Hyouryuu Kyoushitsu,The Drifting Classroom,漂流教室,Manga,27501,7.42,1972,https://cdn.myanimelist.net/images/manga/2/196492l.jpg
3,Versailles no Bara,The Rose of Versailles,ベルサイユのばら,Manga,22964,8.39,1972,https://cdn.myanimelist.net/images/manga/3/271375l.jpg
4,Buddha,Buddha,ブッダ,Manga,18366,8.34,1972,https://cdn.myanimelist.net/images/manga/3/260394l.jpg
5,Ayako,Ayako,奇子,Manga,11115,7.76,1972,https://cdn.myanimelist.net/images/manga/3/269938l.jpg
6,Shurayuki-hime,Lady Snowblood,修羅雪姫,Manga,8567,7.31,1972,https://cdn.myanimelist.net/images/manga/3/254617l.jpg
7,Kubikiri Asa,Samurai Executioner,首斬り朝,Manga,8303,7.93,1972,https://cdn.myanimelist.net/images/manga/4/143461l.jpg
8,Hanshin,,萩尾望都作品集 第9巻 半神,Manga,5801,7.32,1972,https://cdn.myanimelist.net/images/manga/3/207279l.jpg
9,Mazinger Z,,マジンガーZ,Manga,5503,6.64,1972,https://cdn.myanimelist.net/images/manga/1/187139l.jpg
10,Poe no Ichizoku,The Poe Clan,ポーの一族,Manga,4171,7.72,1972,https://cdn.myanimelist.net/images/manga/1/259431l.jpg
11,Dousei Jidai,,同棲時代,Manga,3490,7.79,1972,https://cdn.myanimelist.net/images/manga/3/173375l.jpg
12,Maya no Souretsu,,摩耶の葬列,Manga,2889,6.6,1972,https://cdn.myanimelist.net/images/manga/3/85833l.jpg
13,Gun Frontier,,ガンフロンティア,Manga,1054,6.43,1972,https://cdn.myanimelist.net/images/manga/1/321258l.jpg
14,Jinzou Ningen Kikaida,Android Kikaider,人造人間キカイダー,Manga,1021,7.01,1972,https://cdn.myanimelist.net/images/manga/1/273182l.jpg
15,Ai to Makoto,,愛と誠,Manga,1009,,1972,https://cdn.myanimelist.net/images/manga/2/278570l.jpg
16,Robot Keiji,,ロボット刑事,Manga,947,6.86,1972,https://cdn.myanimelist.net/images/manga/3/177353l.jpg
17,Dokaben,,ドカベン,Manga,815,6.85,1972,https://cdn.myanimelist.net/images/manga/3/139063l.jpg
18,The Moon,,ザ・ムーン,Manga,688,6.81,1972,https://cdn.myanimelist.net/images/manga/1/245614l.jpg
19,Hanawa Kazuichi Shoki Sakuhinshu,,花輪和一初期作品集,Manga,648,6.34,1972,https://cdn.myanimelist.net/images/manga/2/274018l.jpg
20,Hi no Yama,The Thief Inoue Akikazu and Other Stories,火の山,Manga,641,6.79,1972,https://cdn.myanimelist.net/images/manga/2/198418l.jpg
21,Henshin Ninja Arashi,,変身忍者 嵐,Manga,546,6.49,1972,https://cdn.myanimelist.net/images/manga/1/78241l.jpg
22,Tobacco-ya no Musume,Cigarette Girl,たばこ屋の娘 松本正彦短編集,Manga,541,6.69,1972,https://cdn.myanimelist.net/images/manga/2/44421l.jpg
23,Heiwa no Kane Series,,中沢啓治平和マンガ作品集 平和の鐘シリーズ,Manga,416,6.84,1972,https://cdn.myanimelist.net/images/manga/2/122987l.jpg
24,Devilman,,デビルマン,Manga,407,6.39,1972,https://cdn.myanimelist.net/images/manga/3/254037l.jpg
25,Omorai-kun,,オモライくん,Manga,315,5.96,1972,https://cdn.myanimelist.net/images/manga/1/11930l.jpg
26,Astro Kyuudan,,アストロ球団,Manga,272,,1972,https://cdn.myanimelist.net/images/manga/2/187138l.jpg
27,I Ueo Boy,,I・餓男（アイウエオボーイ）,Manga,267,,1972,https://cdn.myanimelist.net/images/manga/1/108713l.jpg
28,Thunder Mask,,サンダーマスク,Manga,266,,1972,https://cdn.myanimelist.net/images/manga/1/270640l.jpg
29,Musashi,,武蔵,Manga,233,,1972,https://cdn.myanimelist.net/images/manga/1/240623l.jpg
30,Yakyuukyou no Uta,,野球狂の詩,Manga,220,,1972,https://cdn.myanimelist.net/images/manga/4/332327l.jpg
31,Captain,,キャプテン,Manga,203,,1972,https://cdn.myanimelist.net/images/manga/5/339555l.jpg
32,Kogarashi Monjirou,,木枯らし紋次郎,Manga,183,,1972,https://cdn.myanimelist.net/images/manga/1/289973l.jpg
33,Romance no Kusuri,,ロマンスの薬,Manga,168,,1972,https://cdn.myanimelist.net/images/manga/1/42024l.jpg
34,Mazinger Z,,マジンガーZ,Manga,167,,1972,https://cdn.myanimelist.net/images/manga/2/308042l.jpg
35,Guessing Game,,ゲッシング・ゲーム,Manga,166,,1972,https://cdn.myanimelist.net/images/manga/4/90761l.jpg
36,Douchuushi,,道中師,Manga,155,,1972,https://cdn.myanimelist.net/images/manga/3/190076l.jpg
37,Sakura Kyou,,桜京,Manga,151,,1972,https://cdn.myanimelist.net/images/manga/3/18491l.jpg
38,Ashita Kagayaku,,あした輝く,Manga,114,,1972,https://cdn.myanimelist.net/images/manga/5/264218l.jpg
39,17-sai,Seventeen,17歳,Manga,93,,1972,https://cdn.myanimelist.net/images/manga/3/260880l.jpg
40,Super Biking: Miyaya Kazuhiko Jisenshuu,,スーパーバイキング 宮谷一彦自選集,Manga,92,,1972,https://cdn.myanimelist.net/images/manga/2/247971l.jpg
41,Maboroshi no Hanayome,,まぼろしの花嫁,Manga,86,,1972,https://cdn.myanimelist.net/images/manga/3/106467l.jpg
42,Apple March,,アップルマーチ,Manga,76,,1972,https://cdn.myanimelist.net/images/manga/2/131641l.jpg
43,Suekko Taifuu,,すえっ子台風,Manga,69,,1972,https://cdn.myanimelist.net/images/manga/1/13675l.jpg
44,Daifurinden,,大不倫伝,Manga,61,,1972,https://cdn.myanimelist.net/images/manga/1/309682l.jpg
45,Boku no Doubutsuen Nikki,,ぼくの動物園日記,Manga,59,,1972,https://cdn.myanimelist.net/images/manga/2/255507l.jpg
46,Mama no Ojisama,,ママの王子さまM,Manga,50,,1972,https://cdn.myanimelist.net/images/manga/3/36859l.jpg
47,Yume no Sanpo: Tsuge Yoshiharu Shinsakushuu,,夢の散歩 つげ義春新作集,Manga,45,,1972,https://cdn.myanimelist.net/images/manga/2/335171l.jpg
