rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Black Jack,Black Jack,ブラック・ジャック,Manga,26425,8.35,1973,https://cdn.myanimelist.net/images/manga/1/266117l.jpg
2,Hadashi no Gen,Barefoot Gen,はだしのゲン,Manga,14233,8.32,1973,https://cdn.myanimelist.net/images/manga/3/272017l.jpg
3,Violence Jack,Violence Jack,バイオレンスジャック,Manga,7040,6.97,1973,https://cdn.myanimelist.net/images/manga/4/197841l.jpg
4,Cutie Honey,Cutie Honey,キューティーハニー,Manga,5825,5.49,1973,https://cdn.myanimelist.net/images/manga/2/253575l.jpg
5,Souin Gyokusai seyo!,Onward Towards Our Noble Deaths,総員玉砕せよ！,Manga,3989,7.62,1973,https://cdn.myanimelist.net/images/manga/3/186344l.jpg
6,Barbara,Barbara,ばるぼら,Manga,3196,7.1,1973,https://cdn.myanimelist.net/images/manga/3/6815l.jpg
7,Ace wo Nerae,,エースをねらえ！,Manga,1590,7.36,1973,https://cdn.myanimelist.net/images/manga/2/264120l.jpg
7,Shurayuki-hime: Fukkatsu no Shou,,修羅雪姫 復活之章,Manga,1590,7.16,1973,https://cdn.myanimelist.net/images/manga/2/254605l.jpg
9,Dororon Enma-kun,,ドロロンえん魔くん,Manga,1365,6.01,1973,https://cdn.myanimelist.net/images/manga/1/39225l.jpg
10,Tsurikichi Sanpei,,釣りキチ三平,Manga,802,,1973,https://cdn.myanimelist.net/images/manga/3/170335l.jpg
11,Ore wa Teppei,,おれは鉄兵,Manga,794,7.37,1973,https://cdn.myanimelist.net/images/manga/4/147051l.jpg
12,Shinanogawa,,しなの川,Manga,790,6.99,1973,https://cdn.myanimelist.net/images/manga/1/270222l.jpg
13,Inazuman,,イナズマン,Manga,542,6.62,1973,https://cdn.myanimelist.net/images/manga/1/92269l.jpg
14,Yureru Soushun,,ゆれる早春,Manga,535,6.52,1973,https://cdn.myanimelist.net/images/manga/1/39884l.jpg
15,Haguregumo,,浮浪雲,Manga,439,,1973,https://cdn.myanimelist.net/images/manga/3/29393l.jpg
16,Abu-san,,あぶさん,Manga,411,,1973,https://cdn.myanimelist.net/images/manga/2/116449l.jpg
17,Notari Matsutarou,,のたり松太郎,Manga,409,,1973,https://cdn.myanimelist.net/images/manga/1/116689l.jpg
18,Saint Rosalind,,聖〈セイント〉ロザリンド,Manga,397,6.91,1973,https://cdn.myanimelist.net/images/manga/3/280532l.jpg
19,Microid S,,ミクロイドS,Manga,391,,1973,https://cdn.myanimelist.net/images/manga/1/259612l.jpg
20,Seiza no Onna Series,,星座の女シリーズ,Manga,382,,1973,https://cdn.myanimelist.net/images/manga/1/151351l.jpg
21,Kyoujin Kankei,,狂人関係,Manga,355,,1973,https://cdn.myanimelist.net/images/manga/2/239653l.jpg
22,Kyoufu Shinbun,,恐怖新聞,Manga,347,,1973,https://cdn.myanimelist.net/images/manga/1/153087l.jpg
23,Joker e,To Joker,ジョカへ.....,Manga,310,,1973,https://cdn.myanimelist.net/images/manga/3/18453l.jpg
24,Baiyaku Kakebachou Kuzuryuu,,買厄懸場帖 九頭竜,Manga,308,,1973,https://cdn.myanimelist.net/images/manga/1/65687l.jpg
25,Fushigi na Techou,,不思議な手帖,One-shot,257,,1973,https://cdn.myanimelist.net/images/manga/2/66575l.jpg
26,Play Ball,,プレイボール,Manga,213,,1973,https://cdn.myanimelist.net/images/manga/3/184249l.jpg
27,Aries no Otome-tachi,,アリエスの乙女たち,Manga,173,,1973,https://cdn.myanimelist.net/images/manga/2/128529l.jpg
28,Cutie Honey: The Another,,キューティーハニー THE ANOTHER,Manga,168,,1973,https://cdn.myanimelist.net/images/manga/1/300910l.jpg
29,Houchounin Ajihei,,包丁人味平,Manga,159,,1973,https://cdn.myanimelist.net/images/manga/3/194933l.jpg
30,Utsukushiki Vampire,,美しき吸血鬼〈バンパイヤ〉,One-shot,145,,1973,https://cdn.myanimelist.net/images/manga/3/305958l.jpg
31,Ara Waga Tono!,Oh My Lord!,あーらわが殿！,Manga,137,,1973,https://cdn.myanimelist.net/images/manga/3/18031l.jpg
32,Mimoza Yakata de Tsukamaete,,ミモザ館でつかまえて,Manga,122,,1973,https://cdn.myanimelist.net/images/manga/2/18440l.jpg
33,Ore wa Chokkaku,,おれは直角,Manga,118,,1973,https://cdn.myanimelist.net/images/manga/2/98337l.jpg
33,Panda Love,Panda Love,パンダラブー,Manga,118,,1973,https://cdn.myanimelist.net/images/manga/2/7340l.jpg
35,Wadachi,,ワダチ,Manga,110,,1973,https://cdn.myanimelist.net/images/manga/2/262977l.jpg
36,Love,,ラブ,Manga,106,,1973,https://cdn.myanimelist.net/images/manga/3/286688l.jpg
37,Watashi wa Baka ni Naritai,I Wish I Was Stupid,私はバカになりたい,Manga,104,,1973,https://cdn.myanimelist.net/images/manga/2/317794l.jpg
38,Pandora no Himitsu,secret of pandora,パンドラの秘密,Manga,97,,1973,https://cdn.myanimelist.net/images/manga/2/26273l.jpg
39,Animal Company,,アニマル・カンパニー,Manga,94,,1973,https://cdn.myanimelist.net/images/manga/2/173420l.jpg
40,Kanjisugiru Onna: Tatsumi Yoshihiro Kannou Kessakushuu,,感じすぎる女 辰巳ヨシヒロ官能傑作集,Manga,83,,1973,https://cdn.myanimelist.net/images/manga/2/256849l.jpg
41,Shiawase desu ka?,,しあわせですか?,Manga,59,,1973,https://cdn.myanimelist.net/images/manga/1/131645l.jpg
42,Color Girl,,カラー・ガール,Manga,58,,1973,https://cdn.myanimelist.net/images/manga/1/310636l.jpg
43,Bachi Hebi,,バチヘビ,Manga,53,,1973,https://cdn.myanimelist.net/images/manga/3/186825l.jpg
44,Koiki na Yatsura,,こいきな奴ら,Manga,44,,1973,https://cdn.myanimelist.net/images/manga/3/230834l.jpg
45,Burei Boy,,ぶれいボーイ,Manga,43,,1973,https://cdn.myanimelist.net/images/manga/3/321011l.jpg
46,Televi Magazine-ban Kamen Rider V3,,テレビマガジン版 仮面ライダーV3,Manga,35,,1973,https://cdn.myanimelist.net/images/manga/3/338340l.jpg
47,Euphrates no Ki,The Euphrates Tree,ユフラテの樹,Manga,15,,1973,https://cdn.myanimelist.net/images/manga/1/348760l.jpg
48,Emerald no Kaizoku,,エメラルドの海賊,Manga,14,,1973,https://cdn.myanimelist.net/images/manga/3/335961l.jpg
