rank,title,title_english,title_japanese,type,members,score,year,image_url
1,One Piece,One Piece,ONE PIECE,Manga,707799,9.21,1997,https://cdn.myanimelist.net/images/manga/2/253146l.jpg
2,Trigun Maximum,Trigun Maximum,トライガンマキシマム,Manga,35482,8.33,1997,https://cdn.myanimelist.net/images/manga/3/55331l.jpg
3,Blame!,Blame!,BLAME!,Manga,187860,8.3,1997,https://cdn.myanimelist.net/images/manga/1/174389l.jpg
4,Hellsing,Hellsing,ヘルシング,Manga,108820,8.29,1997,https://cdn.myanimelist.net/images/manga/3/267321l.jpg
5,Komatta Toki ni wa Hoshi ni Kike,,困った時には星に聞け!,Manga,8759,8.27,1997,https://cdn.myanimelist.net/images/manga/3/275336l.jpg
6,Ghost Hunt,Ghost Hunt,ゴーストハント,Manga,18011,8.25,1997,https://cdn.myanimelist.net/images/manga/2/181311l.jpg
7,Eden: It's an Endless World!,Eden: It's an Endless World!,EDEN ～It's an Endless World!～,Manga,71685,8.21,1997,https://cdn.myanimelist.net/images/manga/2/63117l.jpg
8,Pocket Monsters Special,Pokémon Adventures,ポケットモンスターSPECIAL,Manga,56256,8.1,1997,https://cdn.myanimelist.net/images/manga/2/265951l.jpg
9,Karakuri Circus,,からくりサーカス,Manga,11121,8.08,1997,https://cdn.myanimelist.net/images/manga/2/170932l.jpg
10,Saiyuuki,Saiyuki,最遊記,Manga,19796,8.02,1997,https://cdn.myanimelist.net/images/manga/2/181067l.jpg
11,W-Juliet,W-Juliet,Wジュリエット,Manga,10818,7.95,1997,https://cdn.myanimelist.net/images/manga/3/256786l.jpg
12,The World Is Mine,,ザ・ワールド・イズ・マイン,Manga,21256,7.93,1997,https://cdn.myanimelist.net/images/manga/2/1287l.jpg
13,Shin Tekken Chinmi,,新鉄拳チンミ,Manga,1601,7.86,1997,https://cdn.myanimelist.net/images/manga/2/303395l.jpg
14,Kaze Hikaru,Kaze Hikaru,風光る,Manga,6449,7.83,1997,https://cdn.myanimelist.net/images/manga/2/251088l.jpg
14,Kishibe Rohan wa Ugokanai,Thus Spoke Rohan Kishibe,岸辺露伴は動かない,Manga,18142,7.83,1997,https://cdn.myanimelist.net/images/manga/3/210302l.jpg
16,Q.E.D.: Shoumei Shuuryou,,Q.E.D. ―証明終了―,Manga,5061,7.82,1997,https://cdn.myanimelist.net/images/manga/1/156124l.jpg
16,Rockman Megamix,Mega Man Megamix,ロックマンメガミックス,Manga,1605,7.82,1997,https://cdn.myanimelist.net/images/manga/5/301218l.jpg
18,Kamikaze Kaitou Jeanne,Phantom Thief Jeanne,神風怪盗ジャンヌ,Manga,21802,7.8,1997,https://cdn.myanimelist.net/images/manga/2/267790l.jpg
19,Jinjuu Houretsuden,,仁獣芳烈伝,Manga,1245,7.78,1997,https://cdn.myanimelist.net/images/manga/1/90497l.jpg
