rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Vagabond,Vagabond,バガボンド,Manga,468190,9.27,1998,https://cdn.myanimelist.net/images/manga/1/259070l.jpg
2,Hunter x Hunter,Hunter x Hunter,HUNTER×HUNTER,Manga,319265,8.79,1998,https://cdn.myanimelist.net/images/manga/2/253119l.jpg
3,Uzumaki,Uzumaki: Spiral into Horror,うずまき,Manga,256431,8.15,1998,https://cdn.myanimelist.net/images/manga/3/185972l.jpg
4,Fruits Basket,Fruits Basket,フルーツバスケット,Manga,153071,8.53,1998,https://cdn.myanimelist.net/images/manga/3/269697l.jpg
5,Shaman King,Shaman King,シャーマンキング,Manga,80074,7.77,1998,https://cdn.myanimelist.net/images/manga/2/255376l.jpg
6,Love Hina,Love Hina,ラブひな,Manga,71455,7.78,1998,https://cdn.myanimelist.net/images/manga/1/259287l.jpg
7,Hikaru no Go,Hikaru no Go,ヒカルの碁,Manga,50681,8.12,1998,https://cdn.myanimelist.net/images/manga/2/170574l.jpg
8,Shamo,,軍鶏,Manga,42088,7.58,1998,https://cdn.myanimelist.net/images/manga/1/148319l.jpg
9,One Outs,,ONE OUTS,Manga,40533,8.54,1998,https://cdn.myanimelist.net/images/manga/3/169329l.jpg
10,Koroshiya 1,Ichi the Killer,殺し屋1〈イチ〉,Manga,36645,7.62,1998,https://cdn.myanimelist.net/images/manga/3/174206l.jpg
11,Chrno Crusade,Chrno Crusade,クロノクルセイド,Manga,31271,8.11,1998,https://cdn.myanimelist.net/images/manga/2/178875l.jpg
12,Rookies,,ROOKIES,Manga,28353,8.27,1998,https://cdn.myanimelist.net/images/manga/1/153289l.jpg
13,Haruka na Machi e,A Distant Neighborhood,遥かな町へ,Manga,24491,7.97,1998,https://cdn.myanimelist.net/images/manga/5/252366l.jpg
14,Meteor Methuselah,Immortal Rain,メテオ・メトセラ,Manga,21358,8.21,1998,https://cdn.myanimelist.net/images/manga/1/198155l.jpg
15,Kara no Kyoukai: The Garden of Sinners,,空の境界 the Garden of sinners,Light Novel,19490,8.58,1998,https://cdn.myanimelist.net/images/manga/2/318232l.jpg
16,Piano no Mori,Forest of Piano,ピアノの森,Manga,17984,8.38,1998,https://cdn.myanimelist.net/images/manga/1/263148l.jpg
17,Kagen no Tsuki,Last Quarter,下弦の月,Manga,16696,7.89,1998,https://cdn.myanimelist.net/images/manga/3/276375l.jpg
18,Angelic Layer,Angelic Layer,ANGELIC LAYER,Manga,16143,7.11,1998,https://cdn.myanimelist.net/images/manga/3/179060l.jpg
19,Akuma de Sourou,The Devil Does Exist,悪魔で候,Manga,14552,7.83,1998,https://cdn.myanimelist.net/images/manga/3/257266l.jpg
20,Ai yori Aoshi,Ai yori Aoshi,藍より青し,Manga,14402,7.54,1998,https://cdn.myanimelist.net/images/manga/3/184631l.jpg
21,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Shadow Star☆,なるたる 骸なる星･珠たる子,Manga,14341,7.29,1998,https://cdn.myanimelist.net/images/manga/3/141003l.jpg
22,Ludwig Kakumei,,ルードヴィッヒ革命,Manga,14137,7.94,1998,https://cdn.myanimelist.net/images/manga/2/198404l.jpg
23,Boogiepop Series,,ブギーポップシリーズ,Light Novel,13495,8.3,1998,https://cdn.myanimelist.net/images/manga/2/208765l.jpg
24,Alien 9,Alien Nine,エイリアン9,Manga,12346,7.23,1998,https://cdn.myanimelist.net/images/manga/5/272365l.jpg
25,Mekakushi no Kuni,Land of the Blindfolded,目隠しの国,Manga,10898,8.0,1998,https://cdn.myanimelist.net/images/manga/1/264108l.jpg
26,Warau Kyuuketsuki,,笑う吸血鬼,Manga,10414,7.27,1998,https://cdn.myanimelist.net/images/manga/3/259503l.jpg
27,Full Metal Panic!,Full Metal Panic!,フルメタル・パニック!,Light Novel,10298,8.13,1998,https://cdn.myanimelist.net/images/manga/3/166159l.jpg
28,Shounen Zanzou,,少年残像,Manga,9980,7.43,1998,https://cdn.myanimelist.net/images/manga/2/264682l.jpg
29,Itou Junji Kyoufu Manga Collection: Ayatsuri Yashiki,,あやつり屋敷,Manga,8742,7.42,1998,https://cdn.myanimelist.net/images/manga/5/185645l.jpg
30,Confession,Confession,告白 -コンフェッション-,Manga,7798,7.29,1998,https://cdn.myanimelist.net/images/manga/3/13085l.jpg
31,Priest,Priest,프리스트,Manhwa,7721,7.38,1998,https://cdn.myanimelist.net/images/manga/2/558l.jpg
32,Pietà,,ピエタ,Manga,7168,7.44,1998,https://cdn.myanimelist.net/images/manga/1/1513l.jpg
33,Yongbi Bulpae,Yongbi the Invincible,용비불패,Manhwa,7117,7.89,1998,https://cdn.myanimelist.net/images/manga/1/88293l.jpg
34,Toraware no Minoue,Captive Hearts,とらわれの身の上,Manga,7046,7.16,1998,https://cdn.myanimelist.net/images/manga/1/123721l.jpg
35,Whistle!,Whistle!,ホイッスル!,Manga,6597,7.78,1998,https://cdn.myanimelist.net/images/manga/1/267799l.jpg
36,Shooting Star Bebop: Cowboy Bebop,Cowboy Bebop: Shooting Star,シューティングスタービバップ―カウボーイビバップ,Manga,6259,6.72,1998,https://cdn.myanimelist.net/images/manga/3/176770l.jpg
37,Red,,RED,Manga,5985,7.84,1998,https://cdn.myanimelist.net/images/manga/3/177360l.jpg
38,Alichino,Alichino,ALICHINO 〜アリキーノ〜,Manga,5458,7.01,1998,https://cdn.myanimelist.net/images/manga/3/267910l.jpg
39,Plastic Girl,,プラスチックガール,Manga,5271,6.98,1998,https://cdn.myanimelist.net/images/manga/3/22154l.jpg
40,Digimon Adventure: V-Tamer 01,,デジモンアドベンチャーVテイマー01,Manga,5070,7.66,1998,https://cdn.myanimelist.net/images/manga/1/9132l.jpg
41,Daa! Daa! Daa!,,だぁ!だぁ!だぁ!,Manga,4782,7.71,1998,https://cdn.myanimelist.net/images/manga/1/6832l.jpg
42,Psychic Academy Oura Bansho,Psychic Academy,サイキックアカデミー煌羅万象,Manga,4757,7.0,1998,https://cdn.myanimelist.net/images/manga/1/144285l.jpg
43,Mashima-en,Hiro Mashima's Playground,ましまえん,Manga,4296,6.8,1998,https://cdn.myanimelist.net/images/manga/3/56849l.jpg
44,Mahoromatic,,まほろまてぃっく,Manga,4271,7.41,1998,https://cdn.myanimelist.net/images/manga/1/180649l.jpg
45,Kajika,,カジカ,Manga,4256,6.62,1998,https://cdn.myanimelist.net/images/manga/1/154485l.jpg
46,Akaku Saku Koe,,あかく咲く声,Manga,4116,7.34,1998,https://cdn.myanimelist.net/images/manga/1/21321l.jpg
47,Bouken Shounen,,冒険少年,Manga,3613,7.05,1998,https://cdn.myanimelist.net/images/manga/2/21734l.jpg
48,Katte ni Kaizou,,かってに改蔵,Manga,3462,7.35,1998,https://cdn.myanimelist.net/images/manga/2/303107l.jpg
49,Akuma no Ororon,The Demon Ororon,悪魔のオロロン,Manga,3373,7.28,1998,https://cdn.myanimelist.net/images/manga/2/161256l.jpg
50,Appare Jipangu!,,天晴じぱんぐ,Manga,3175,6.88,1998,https://cdn.myanimelist.net/images/manga/2/21025l.jpg
51,Change Guy,Quantum Mistake,체인지가이,Manhwa,3149,7.39,1998,https://cdn.myanimelist.net/images/manga/1/261472l.jpg
52,Kabocha to Mayonnaise,,南瓜とマヨネーズ,Manga,3089,6.89,1998,https://cdn.myanimelist.net/images/manga/2/37671l.jpg
53,The Ring,The Ring,リング,Manga,3063,6.65,1998,https://cdn.myanimelist.net/images/manga/2/270802l.jpg
54,Rebirth,Rebirth,ЯEBIRTH 리버스,Manhwa,2896,7.36,1998,https://cdn.myanimelist.net/images/manga/2/3578l.jpg
55,Tsumi ni Nureta Futari,,罪に濡れたふたり,Manga,2738,6.92,1998,https://cdn.myanimelist.net/images/manga/2/272475l.jpg
56,Dear Myself,Dear Myself,ディア・マイセルフ,Manga,2732,7.13,1998,https://cdn.myanimelist.net/images/manga/3/338052l.jpg
57,Devil & Devil,Devil & Devil,デビデビ,Manga,2715,7.24,1998,https://cdn.myanimelist.net/images/manga/4/197511l.jpg
58,Cardcaptor Sakura Extras,,カードキャプターさくら,Manga,2585,7.49,1998,https://cdn.myanimelist.net/images/manga/2/41655l.jpg
59,Snow Drop,Snow Drop,스노우 드롭,Manhwa,2572,7.28,1998,https://cdn.myanimelist.net/images/manga/4/261779l.jpg
60,Real Bout High School,Real Bout High School,リアルバウトハイスクール,Manga,2534,6.76,1998,https://cdn.myanimelist.net/images/manga/2/166934l.jpg
61,Kokoro no Kanashimi,,心の悲しみ,Manga,2311,6.96,1998,https://cdn.myanimelist.net/images/manga/3/50127l.jpg
62,Pierce,,ピアス,One-shot,2287,6.42,1998,https://cdn.myanimelist.net/images/manga/2/63457l.jpg
63,Maria-sama ga Miteru,,マリア様がみてる,Light Novel,2280,7.76,1998,https://cdn.myanimelist.net/images/manga/3/160710l.jpg
64,Full Moon ni Sasayaite,Until the Full Moon,FULLMOONにささやいて,Manga,2201,6.79,1998,https://cdn.myanimelist.net/images/manga/4/117567l.jpg
65,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,ロードス島戦記 英雄騎士伝,Manga,2164,7.25,1998,https://cdn.myanimelist.net/images/manga/1/135803l.jpg
66,Bowling King,,滾球王,Manhua,2065,7.1,1998,https://cdn.myanimelist.net/images/manga/2/185694l.jpg
67,Electric Hands,Electric Hands,エレクトリック・ハンズ,Manga,2050,6.92,1998,https://cdn.myanimelist.net/images/manga/1/338851l.jpg
68,Alice,Alice in Sexland,ALICE,Manga,2010,6.62,1998,https://cdn.myanimelist.net/images/manga/2/171363l.jpg
69,Wild☆Act,Wild Act!,WILD☆ACT,Manga,1972,7.53,1998,https://cdn.myanimelist.net/images/manga/1/184549l.jpg
70,Di Gi Charat: Koushiki Comic Anthology,Di Gi Charat,デ・ジ・キャラット 公式コミックアンソロジー,Manga,1961,6.52,1998,https://cdn.myanimelist.net/images/manga/1/267784l.jpg
71,Baby Pop,,ベイビーポップ,Manga,1919,6.92,1998,https://cdn.myanimelist.net/images/manga/2/164503l.jpg
72,Aqua Knight,Aqua Knight,水中騎士,Manga,1893,6.62,1998,https://cdn.myanimelist.net/images/manga/2/268259l.jpg
73,Zombieya Reiko,Reiko the Zombie Shop,ゾンビ屋れい子,Manga,1869,6.93,1998,https://cdn.myanimelist.net/images/manga/1/252973l.jpg
74,TV Bakari Miteru to Baka ni Naru,Watching Fuckin' TV All Time Makes a Fool,テレビばかり見てると馬鹿になる,Manga,1834,6.34,1998,https://cdn.myanimelist.net/images/manga/2/226158l.jpg
75,Sono Te Wo Dokero,Hands Off!,その手をどけろ,Manga,1712,7.36,1998,https://cdn.myanimelist.net/images/manga/1/178498l.jpg
76,Lodoss-tou Senki: Deedlit Monogatari,Record of Lodoss War: Deedlit's Tale,ロードス島戦記 ディードリット物語,Manga,1688,7.02,1998,https://cdn.myanimelist.net/images/manga/3/135805l.jpg
77,Kindaichi Shounen no Jikenbo: Case Series,,金田一少年の事件簿 Caseシリーズ,Manga,1677,7.76,1998,https://cdn.myanimelist.net/images/manga/3/183422l.jpg
78,Nanako-san-teki na Nichijou,,菜々子さん的な日常,Manga,1665,6.35,1998,https://cdn.myanimelist.net/images/manga/1/117775l.jpg
79,Ekimae Hanayome,,駅前花嫁,Manga,1645,6.76,1998,https://cdn.myanimelist.net/images/manga/3/150666l.jpg
80,Skull Man,Skullman,スカルマン THE SKULL MAN,Manga,1614,6.82,1998,https://cdn.myanimelist.net/images/manga/1/171446l.jpg
81,Unmei ni KISS,Fated Kiss,運命にKISS,Manga,1523,6.38,1998,https://cdn.myanimelist.net/images/manga/5/146827l.jpg
82,Wallaby,Wallaby,わらびー,Manga,1500,6.38,1998,https://cdn.myanimelist.net/images/manga/1/259944l.jpg
83,Kirai,,,Manga,1492,7.18,1998,https://cdn.myanimelist.net/images/manga/3/12201l.jpg
84,Shin Kidou Senki Gundam Wing: Endless Waltz,Mobile Suit Gundam Wing: Endless Waltz,新機動戦記ガンダムW ENDLESS WALTZ,Manga,1487,7.16,1998,https://cdn.myanimelist.net/images/manga/1/131547l.jpg
