rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Hokuto no Ken,Fist of the North Star,北斗の拳,Manga,52513,8.1,1983,https://cdn.myanimelist.net/images/manga/3/258755l.jpg
2,Ginga Nagareboshi Gin,Silver Fang: The Shooting Star Gin,銀牙～流れ星銀～,Manga,5171,8.08,1983,https://cdn.myanimelist.net/images/manga/2/264859l.jpg
3,Vampire Hunter D,Vampire Hunter D,吸血鬼ハンターD; バンパイアハンターD;,Light Novel,6997,7.92,1983,https://cdn.myanimelist.net/images/manga/2/154077l.jpg
4,Kouya no Tenshidomo,,荒野の天使ども,Manga,2822,7.88,1983,https://cdn.myanimelist.net/images/manga/1/279886l.jpg
5,Shuna no Tabi,Shuna's Journey,シュナの旅,Manga,6438,7.67,1983,https://cdn.myanimelist.net/images/manga/2/281604l.jpg
6,Kachou Shima Kousaku,,課長 島耕作,Manga,1714,7.39,1983,https://cdn.myanimelist.net/images/manga/1/128999l.jpg
7,Oishinbo,Oishinbo: À la Carte,美味しんぼ,Manga,2922,7.37,1983,https://cdn.myanimelist.net/images/manga/2/75849l.jpg
8,Honoo no Tenkousei,,炎の転校生,Manga,2300,7.23,1983,https://cdn.myanimelist.net/images/manga/1/28165l.jpg
9,Kisshou Tennyo,,吉祥天女,Manga,1342,7.11,1983,https://cdn.myanimelist.net/images/manga/1/265284l.jpg
10,Alpen Rose,,アルペンローゼ,Manga,950,7.08,1983,https://cdn.myanimelist.net/images/manga/5/175785l.jpg
11,Mahou no Tenshi Creamy Mami,Magical Angel Creamy Mami,魔法の天使クリィミーマミ,Manga,1053,6.94,1983,https://cdn.myanimelist.net/images/manga/3/13216l.jpg
12,Jigokuhen: Aru Jigoku Eshi no Kokuhaku,Panorama of Hell,地獄変 ある地獄絵師の告白,Manga,6600,6.79,1983,https://cdn.myanimelist.net/images/manga/2/283130l.jpg
13,Wingman,,ウイングマン,Manga,1349,6.73,1983,https://cdn.myanimelist.net/images/manga/2/200411l.jpg
14,Akai Hebi,The Red Snake,赤い蛇,Manga,1623,6.69,1983,https://cdn.myanimelist.net/images/manga/2/283128l.jpg
15,Kuro no Kumikyoku,,黒の組曲,Manga,553,6.35,1983,https://cdn.myanimelist.net/images/manga/2/52389l.jpg
16,Mashounen B.T.,Cool Shock B.T.,魔少年ビーティー,Manga,3207,6.15,1983,https://cdn.myanimelist.net/images/manga/2/131177l.jpg
17,Raimei no Zaji,,雷鳴のZAJI,Manga,324,6.1,1983,https://cdn.myanimelist.net/images/manga/3/44527l.jpg
18,Black Magic,Black Magic,ブラックマジック,Manga,1996,5.95,1983,https://cdn.myanimelist.net/images/manga/3/261330l.jpg
19,Uho!! Ii Otokotachi: Yamajun Perfect,,ウホッ!! いい男たち ヤマジュン・パーフェクト,Manga,3848,5.56,1983,https://cdn.myanimelist.net/images/manga/2/336271l.jpg
20,Project Zeorymer,,冥王計画〈プロジェクト〉ゼオライマー,Manga,618,5.55,1983,https://cdn.myanimelist.net/images/manga/2/153976l.jpg
21,Tetsu no Shojo Jun,,鉄の処女JUN,Manga,858,5.26,1983,https://cdn.myanimelist.net/images/manga/3/268852l.jpg
