rank,title,title_english,title_japanese,type,members,score,year,image_url
1,One Punch-Man,One-Punch Man,ワンパンマン,Manga,538346,8.69,2012,https://cdn.myanimelist.net/images/manga/3/80661l.jpg
2,Haikyuu!!,Haikyu!!,ハイキュー!!,Manga,247107,8.86,2012,https://cdn.myanimelist.net/images/manga/2/258225l.jpg
3,Nanatsu no Taizai,The Seven Deadly Sins,七つの大罪,Manga,189808,7.42,2012,https://cdn.myanimelist.net/images/manga/2/153111l.jpg
4,Made in Abyss,Made in Abyss,メイドインアビス,Manga,187100,8.71,2012,https://cdn.myanimelist.net/images/manga/3/161645l.jpg
5,Shokugeki no Souma,Food Wars!: Shokugeki no Soma,食戟のソーマ,Manga,185846,7.89,2012,https://cdn.myanimelist.net/images/manga/1/115803l.jpg
6,Houseki no Kuni,Land of the Lustrous,宝石の国,Manga,179591,9.0,2012,https://cdn.myanimelist.net/images/manga/1/115443l.jpg
7,Orange,Orange,orange,Manga,172892,8.28,2012,https://cdn.myanimelist.net/images/manga/2/153742l.jpg
8,Ansatsu Kyoushitsu,Assassination Classroom,暗殺教室,Manga,170963,8.24,2012,https://cdn.myanimelist.net/images/manga/3/243932l.jpg
9,Ajin,Ajin: Demi-Human,亜人,Manga,160993,8.03,2012,https://cdn.myanimelist.net/images/manga/3/307700l.jpg
10,Mob Psycho 100,Mob Psycho 100,モブサイコ100,Manga,132620,8.62,2012,https://cdn.myanimelist.net/images/manga/2/204842l.jpg
11,Yamada-kun to 7-nin no Majo,Yamada-kun and the Seven Witches,山田くんと7人の魔女,Manga,125826,8.03,2012,https://cdn.myanimelist.net/images/manga/1/191685l.jpg
12,Owari no Seraph,Seraph of the End: Vampire Reign,終わりのセラフ,Manga,123548,7.72,2012,https://cdn.myanimelist.net/images/manga/1/137573l.jpg
13,Bungou Stray Dogs,Bungo Stray Dogs,文豪ストレイドッグス,Manga,105564,8.46,2012,https://cdn.myanimelist.net/images/manga/2/288894l.jpg
14,Masamune-kun no Revenge,Masamune-kun's Revenge,政宗くんのリベンジ,Manga,104816,7.25,2012,https://cdn.myanimelist.net/images/manga/1/273491l.jpg
15,Boku dake ga Inai Machi,Erased,僕だけがいない街,Manga,95948,8.37,2012,https://cdn.myanimelist.net/images/manga/1/172082l.jpg
16,Citrus,Citrus,citrus,Manga,95329,7.47,2012,https://cdn.myanimelist.net/images/manga/3/185905l.jpg
