rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Banana Fish,Banana Fish,BANANA FISH,Manga,67890,8.61,1985,https://cdn.myanimelist.net/images/manga/5/265185l.jpg
2,City Hunter,City Hunter,シティーハンター,Manga,19029,8.15,1985,https://cdn.myanimelist.net/images/manga/5/272237l.jpg
3,Kattobi Itto,,かっとび一斗,Manga,2000,7.98,1985,https://cdn.myanimelist.net/images/manga/2/260537l.jpg
4,Kyoushoku Soukou Guyver,Bio-Booster Armor Guyver,強殖装甲ガイバー,Manga,4771,7.72,1985,https://cdn.myanimelist.net/images/manga/2/196745l.jpg
5,Saint Seiya,Knights of the Zodiac,聖闘士星矢,Manga,22102,7.57,1985,https://cdn.myanimelist.net/images/manga/4/252107l.jpg
6,Munou no Hito,The Man Without Talent,無能の人,Manga,5380,7.51,1985,https://cdn.myanimelist.net/images/manga/1/275289l.jpg
6,Tenkuu no Shiro Laputa,,小説 天空の城ラピュタ,Light Novel,950,7.51,1985,https://cdn.myanimelist.net/images/manga/3/132763l.jpg
8,Outlanders,Outlanders,アウトランダーズ,Manga,3126,7.36,1985,https://cdn.myanimelist.net/images/manga/2/243276l.jpg
9,Cipher,Cipher,CIPHER サイファ,Manga,3282,7.33,1985,https://cdn.myanimelist.net/images/manga/2/269054l.jpg
10,F,F,F,Manga,1623,7.31,1985,https://cdn.myanimelist.net/images/manga/1/204736l.jpg
11,Sakigake!! Otokojuku,Charge!! Men's School,魁!!男塾,Manga,4285,7.29,1985,https://cdn.myanimelist.net/images/manga/3/25648l.jpg
12,Appleseed,Appleseed,アップルシ－ド,Manga,11247,7.25,1985,https://cdn.myanimelist.net/images/manga/1/260365l.jpg
13,Boyfriend,,ボーイフレンド,Manga,1616,7.24,1985,https://cdn.myanimelist.net/images/manga/3/272244l.jpg
14,Chinpui,,チンプイ,Manga,333,7.17,1985,https://cdn.myanimelist.net/images/manga/3/73743l.jpg
15,Hikari no Densetsu,,光の伝説,Manga,567,7.15,1985,https://cdn.myanimelist.net/images/manga/3/262034l.jpg
16,Hot Road,,ホットロード,Manga,2496,7.11,1985,https://cdn.myanimelist.net/images/manga/2/176942l.jpg
17,Kyuukyoku Choujin R,,究極超人あ～る,Manga,1317,7.09,1985,https://cdn.myanimelist.net/images/manga/1/21633l.jpg
18,Dr. Kumahige,,Dr.クマひげ,Manga,1210,7.04,1985,https://cdn.myanimelist.net/images/manga/3/226244l.jpg
19,Hana no Asuka Gumi!,,花のあすか組！,Manga,1077,7.02,1985,https://cdn.myanimelist.net/images/manga/5/213994l.jpg
19,Mad★Bull 34,,マッド★ブル34,Manga,1773,7.02,1985,https://cdn.myanimelist.net/images/manga/1/186938l.jpg
19,Marginal,Marginal,マージナル,Manga,2013,7.02,1985,https://cdn.myanimelist.net/images/manga/1/263643l.jpg
22,Honoka ni Purple,A Hint of Purple,ほのかにパープル,Manga,1051,6.93,1985,https://cdn.myanimelist.net/images/manga/1/53635l.jpg
23,Osu!! Karate-bu,Osu! Karate Club,押忍!!空手部,Manga,1003,6.81,1985,https://cdn.myanimelist.net/images/manga/1/258977l.jpg
24,Kidou Senshi Z Gundam,,機動戦士Zガンダム,Manga,555,6.8,1985,https://cdn.myanimelist.net/images/manga/3/148093l.jpg
25,Dominion,Dominion,DOMINION,Manga,3231,6.78,1985,https://cdn.myanimelist.net/images/manga/2/167654l.jpg
26,Onnanoko wa Yoyuu!,,女の子は余裕,Manga,416,6.77,1985,https://cdn.myanimelist.net/images/manga/1/40982l.jpg
27,Short Game: Adachi Mitsuru ga Tanpen de Tsumugu Koukou Yakyuu,Short Game: Mitsuru Adachi's Baseball Short Story Collection,SHORT GAME ~あだち充が短編で紡ぐ高校野球~,Manga,819,6.73,1985,https://cdn.myanimelist.net/images/manga/1/189024l.jpg
28,Mai,"Mai, The Psychic Girl",舞,Manga,2148,6.71,1985,https://cdn.myanimelist.net/images/manga/1/279154l.jpg
29,Fuuko no Iru Mise,Fuuko in the Cafe,風子のいる店,Manga,1276,6.62,1985,https://cdn.myanimelist.net/images/manga/4/28013l.jpg
30,Prism Time,Prism Time,プリズム・タイム,Manga,421,6.61,1985,https://cdn.myanimelist.net/images/manga/1/3642l.jpg
