rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho: Ghost Files,幽☆遊☆白書,TV,728865,8.46,1992,https://cdn.myanimelist.net/images/anime/1228/111372.jpg
2,Bishoujo Senshi Sailor Moon,Sailor Moon,美少女戦士セーラームーン,TV,402368,7.75,1992,https://cdn.myanimelist.net/images/anime/1440/92258.jpg
3,Kurenai no Buta,Porco Rosso,紅の豚,Movie,273114,7.96,1992,https://cdn.myanimelist.net/images/anime/1728/138709.jpg
6,Crayon Shin-chan,Shin Chan,クレヨンしんちゃん,TV,90739,7.81,1992,https://cdn.myanimelist.net/images/anime/10/59897.jpg
7,Chika Gentou Gekiga: Shoujo Tsubaki,Midori,地下幻燈劇画 少女椿,Movie,71674,4.74,1992,https://cdn.myanimelist.net/images/anime/13/77662.jpg
8,Tenchi Muyou! Ryououki,Tenchi Muyo! Ryo-Ohki,天地無用！魎皇鬼,OVA,56558,7.6,1992,https://cdn.myanimelist.net/images/anime/1224/95301.jpg
9,Bastard!! Ankoku no Hakaishin,Bastard!!,バスタード!! 暗黒の破壊神,OVA,47207,6.68,1992,https://cdn.myanimelist.net/images/anime/1419/99205.jpg
10,Ai no Kusabi,Ai no Kusabi,間の楔,OVA,40117,7.04,1992,https://cdn.myanimelist.net/images/anime/8/6531.jpg
11,Video Girl Ai,Video Girl Ai,電影少女 VIDEO・GIRL・AI,OVA,32943,7.19,1992,https://cdn.myanimelist.net/images/anime/2/22130.jpg
12,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Giant Robo the Animation: The Day the Earth Stood Still,ジャイアントロボ THE ANIMATION 地球が静止する日,OVA,29752,7.8,1992,https://cdn.myanimelist.net/images/anime/1057/131970.jpg
15,Tokyo Babylon,Tokyo Babylon,東京ＢＡＢＹＬＯＮ,OVA,20788,6.67,1992,https://cdn.myanimelist.net/images/anime/12/20546.jpg
16,Uchuu no Kishi Tekkaman Blade,Tekkaman Blade,宇宙の騎士テッカマンブレード,TV,18297,7.43,1992,https://cdn.myanimelist.net/images/anime/2/54793.jpg
18,Ushio to Tora,Ushio and Tora,うしおととら,OVA,15520,7.15,1992,https://cdn.myanimelist.net/images/anime/1582/127097.jpg
19,Dragon Ball Z: Summer Vacation Special,Dragon Ball Z: Summer Vacation Special,極限バトル!!三大超サイヤ人　スペシャル,TV Special,15009,6.54,1992,https://cdn.myanimelist.net/images/anime/7/60343.jpg
20,Macross II: Lovers Again,Super Dimensional Fortress Macross II: Lovers Again,超時空要塞マクロスII -Lovers Again-,OVA,14524,6.28,1992,https://cdn.myanimelist.net/images/anime/9/61069.jpg
21,Bannou Bunka Neko-Musume,All Purpose Cultural Cat Girl Nuku Nuku,万能文化猫娘,OVA,14134,6.69,1992,https://cdn.myanimelist.net/images/anime/7/10720.jpg
22,Zetsuai 1989,Zetsuai 1989,絶愛-1989-,OVA,14096,6.3,1992,https://cdn.myanimelist.net/images/anime/1998/116562.jpg
23,Battle Fighters Garou Densetsu,Fatal Fury: Legend of the Hungry Wolf,バトルファイターズ餓狼伝説,TV Special,12300,6.36,1992,https://cdn.myanimelist.net/images/anime/1441/146452.jpg
24,Muumindani no Suisei,Comet in Moominland,ムーミン谷の彗星,Movie,11728,7.69,1992,https://cdn.myanimelist.net/images/anime/12/3984.jpg
25,Kidou Senshi Gundam 0083: Zeon no Zankou,Mobile Suit Gundam 0083: The Afterglow Of Zeon,機動戦士ガンダム0083 －ジオンの残光－,Movie,11426,6.66,1992,https://cdn.myanimelist.net/images/anime/5/75776.jpg
26,Hime-chan no Ribbon,Hime-chan no Ribbon,姫ちゃんのリボン,TV,10848,7.45,1992,https://cdn.myanimelist.net/images/anime/1049/111001.jpg
27,Injuu Gakuen La Blue Girl,La Blue Girl,淫獣学園 La Blue Girl,OVA,9351,6.24,1992,https://cdn.myanimelist.net/images/anime/1044/104058.jpg
28,Doraemon Movie 13: Nobita to Kumo no Oukoku,Doraemon the Movie: Nobita and the Kingdom of Clouds,映画 ドラえもん のび太と雲の王国,Movie,8679,7.18,1992,https://cdn.myanimelist.net/images/anime/1060/133694.jpg
29,Spirit of Wonder: China-san no Yuuutsu,Spirit of Wonder: Miss China's Ring,ザスピリットオブワンダー - チャイナさんの憂鬱,OVA,8325,6.41,1992,https://cdn.myanimelist.net/images/anime/9/57935.jpg
30,Hashire Melos (Movie),Run Melos!,走れメロス,Movie,7997,6.92,1992,https://cdn.myanimelist.net/images/anime/1040/122786.jpg
31,Kaze no Tairiku,The Weathering Continent,風の大陸,Movie,7972,6.17,1992,https://cdn.myanimelist.net/images/anime/1796/114316.jpg
32,Mama wa Shougaku 4-nensei,Mama is Just a Fourth Grade Pupil,ママは小学４年生,TV,7871,7.33,1992,https://cdn.myanimelist.net/images/anime/12/87408.jpg
33,Lupin III: Russia yori Ai wo Komete,Lupin III: From Siberia With Love,ルパン三世『ロシアより愛をこめて』,TV Special,7782,6.62,1992,https://cdn.myanimelist.net/images/anime/4/61697.jpg
34,Green Legend Ran,Green Legend Ran,グリーンレジェンド乱,OVA,7562,6.56,1992,https://cdn.myanimelist.net/images/anime/1882/96360.jpg
35,Kidou Senshi Gundam 0083: Stardust Memory - Uchuu no Kagerou,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,機動戦士ガンダム 0083 スターダストメモリー 宇宙の蜉蝣,Special,7501,5.94,1992,https://cdn.myanimelist.net/images/anime/4/29043.jpg
36,Down Load: Namu Amida Butsu wa Ai no Uta,Download: Devil's Circuit,DOWN LOAD 南無阿弥陀仏は愛の詩,OVA,6108,5.84,1992,https://cdn.myanimelist.net/images/anime/11/27128.jpg
37,Ys: Tenkuu no Shinden - Adol Christine no Bouken,Ys II: Castle in the Heavens,Ys (イース) 天空の神殿 アドル=クリスティンの冒険,OVA,6018,6.58,1992,https://cdn.myanimelist.net/images/anime/1984/110828.jpg
38,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,らんま1/2 天道家のおよびでない奴ら!,Special,5241,6.85,1992,https://cdn.myanimelist.net/images/anime/12/29881.jpg
39,Densetsu no Yuusha da Garn,Legendary Brave da Garn,伝説の勇者ダ・ガーン,TV,5142,7.11,1992,https://cdn.myanimelist.net/images/anime/1206/105983.jpg
40,Handsome Girl,Handsome Girl,ハンサムな彼女,OVA,5128,5.6,1992,https://cdn.myanimelist.net/images/anime/10/34835.jpg
41,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,Black Lion,時元戦国史 黒の獅士 陣内篇,OVA,5057,5.57,1992,https://cdn.myanimelist.net/images/anime/1945/134337.jpg
42,Sora Iro no Tane,The Sky-Colored Seed,そらいろのたね,CM,4783,5.75,1992,https://cdn.myanimelist.net/images/anime/3/81232.jpg
43,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,"Maison Ikkoku: Prelude, When the Cherry Blossoms in the Springtime Return",プレリュードめぞん一刻 プレリュード めぐる春の桜のように...,Special,4745,6.68,1992,https://cdn.myanimelist.net/images/anime/8/69245.jpg
44,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,風の中の少女 金髪のジェニー,TV,4665,7.04,1992,https://cdn.myanimelist.net/images/anime/5/89782.jpg
