rank,title,title_english,title_japanese,type,members,score,year,image_url
32,Mukashi Mukashi Momotarou,Mukashi Mukashi Momotarou,むかしむかしももたろう,Movie,332,,1972,https://cdn.myanimelist.net/images/anime/6/83255.jpg
33,Chiisai Aki Mitsuketa,Chiisai Aki Mitsuketa,ちいさい秋みつけた,Music,329,5.08,1972,https://cdn.myanimelist.net/images/anime/2/86036.jpg
34,Ousama to Nightingale,Ousama to Nightingale,王様とナイチンゲール,Movie,299,,1972,https://cdn.myanimelist.net/images/anime/5/83055.jpg
35,Goesu Daejeonjaeng,Goesu Daejeonjaeng,괴수대전쟁,Movie,296,,1972,https://cdn.myanimelist.net/images/anime/4/45056.jpg
36,Hoshi to Niji to,Hoshi to Niji to,星と虹と,Music,296,5.31,1972,https://cdn.myanimelist.net/images/anime/11/89914.jpg
37,Tanjoubi no Chachacha,Tanjoubi no Chachacha,誕生日のチャチャチャ,Music,294,5.0,1972,https://cdn.myanimelist.net/images/anime/8/89012.jpg
38,Doubutsu Mura no Shouboutai,Doubutsu Mura no Shouboutai,動物村の消防士,Movie,207,,1972,https://cdn.myanimelist.net/images/anime/1978/99485.jpg
39,La Golondrina,La Golondrina,ラ・ゴロンドリーナ,Music,203,,1972,https://cdn.myanimelist.net/images/anime/1409/124651.jpg
40,Kaguya-hime (1972),Kaguya-hime (1972),かぐやひめ,Movie,174,,1972,https://cdn.myanimelist.net/images/anime/1586/145711.jpg
41,Clarinet Kowashichatta (1972),Clarinet Kowashichatta (1972),クラリネットこわしちゃった,Music,145,,1972,https://cdn.myanimelist.net/images/anime/1414/138594.jpg
42,Fang Xue Yi Hou,Fang Xue Yi Hou,放学以后,Movie,138,,1972,https://cdn.myanimelist.net/images/anime/1467/118155.jpg
43,Ahiru no Gyouretsu,Ahiru no Gyouretsu,アヒルの行列,Music,135,,1972,https://cdn.myanimelist.net/images/anime/1898/139610.jpg
44,Wan Dun Shui Ya Ji Zhan Ge,Wan Dun Shui Ya Ji Zhan Ge,万吨水压机战歌,Movie,114,,1972,https://cdn.myanimelist.net/images/anime/1399/118154.jpg
45,Canta Canarito: Kaze yori mo Karoyaka ni,Canta Canarito: Kaze yori mo Karoyaka ni,カンタカナリート　～風よりもかろやかに～,Music,110,,1972,https://cdn.myanimelist.net/images/anime/1937/140485.jpg
46,Machiwabi Blues,Machiwabi Blues,待ちわびブルース,Music,103,,1972,https://cdn.myanimelist.net/images/anime/1582/139790.jpg
47,Mikan Yama de,Mikan Yama de,みかん山で,Music,102,,1972,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
48,Haru no Kaze,Haru no Kaze,春の風,Music,100,,1972,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
49,Trumpet Fukinagara,Trumpet Fukinagara,トランペット吹きながら,Music,77,,1972,https://cdn.myanimelist.net/images/anime/1173/147484.jpg
