rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Death Note,Death Note,DEATH NOTE,Manga,434537,8.68,2003,https://cdn.myanimelist.net/images/manga/1/258245l.jpg
2,Soul Eater,Soul Eater,SOUL EATER,Manga,216582,8.11,2003,https://cdn.myanimelist.net/images/manga/1/159808l.jpg
3,Yotsuba to!,Yotsuba&!,よつばと!,Manga,181941,8.92,2003,https://cdn.myanimelist.net/images/manga/5/259524l.jpg
4,Homunculus,Homunculus,ホムンクルス,Manga,177495,8.34,2003,https://cdn.myanimelist.net/images/manga/1/318l.jpg
5,Pluto,Pluto: Urasawa x Tezuka,PLUTO,Manga,142178,8.62,2003,https://cdn.myanimelist.net/images/manga/1/264496l.jpg
6,Gintama,Gin Tama,銀魂,Manga,105213,8.65,2003,https://cdn.myanimelist.net/images/manga/3/267795l.jpg
7,Death Note Tanpenshuu,Death Note Short Stories,DEATH NOTE短編集,Manga,103738,7.31,2003,https://cdn.myanimelist.net/images/manga/3/240669l.jpg
8,xxxHOLiC,xxxHOLiC,xxxHOLiC,Manga,93055,8.38,2003,https://cdn.myanimelist.net/images/manga/3/217533l.jpg
9,Tsubasa: RESERVoir CHRoNiCLE,Tsubasa: RESERVoir CHRoNiCLE,ツバサ -RESERVoir CHRoNiCLE-,Manga,86225,8.3,2003,https://cdn.myanimelist.net/images/manga/1/272410l.jpg
10,Mahou Sensei Negima!,Negima! Magister Negi Magi,魔法先生ネギま!,Manga,78065,7.92,2003,https://cdn.myanimelist.net/images/manga/1/259286l.jpg
11,Koukou Debut,High School Debut,高校デビュー,Manga,69655,8.08,2003,https://cdn.myanimelist.net/images/manga/3/265953l.jpg
12,NHK ni Youkoso!,Welcome to the N.H.K.,NHKにようこそ!,Manga,65775,8.12,2003,https://cdn.myanimelist.net/images/manga/1/172691l.jpg
13,Nijigahara Holograph,Nijigahara Holograph,虹ヶ原ホログラフ,Manga,53880,7.47,2003,https://cdn.myanimelist.net/images/manga/2/67543l.jpg
14,Natsume Yuujinchou,Natsume's Book of Friends,夏目友人帳,Manga,50677,8.69,2003,https://cdn.myanimelist.net/images/manga/3/260099l.jpg
15,Shingetsutan Tsukihime,Lunar Legend Tsukihime,真月譚 月姫,Manga,46260,8.17,2003,https://cdn.myanimelist.net/images/manga/2/253328l.jpg
16,Special A,S.A: Special A,S・A スペシャル・エー,Manga,44485,7.9,2003,https://cdn.myanimelist.net/images/manga/2/269702l.jpg
17,Suzumiya Haruhi Series,,涼宮ハルヒシリーズ,Light Novel,41065,8.55,2003,https://cdn.myanimelist.net/images/manga/1/186142l.jpg
18,Zettai Kareshi.,Absolute Boyfriend,絶対彼氏。,Manga,39196,7.67,2003,https://cdn.myanimelist.net/images/manga/1/185981l.jpg
19,Bokurano,Bokurano: Ours,ぼくらの,Manga,38256,8.03,2003,https://cdn.myanimelist.net/images/manga/1/57107l.jpg
20,Karin,Chibi Vampire,かりん,Manga,36922,7.73,2003,https://cdn.myanimelist.net/images/manga/2/181516l.jpg
21,Shigurui,,シグルイ,Manga,34680,8.09,2003,https://cdn.myanimelist.net/images/manga/1/110081l.jpg
22,Saikyou Densetsu Kurosawa,"The Legend of the Strongest, Kurosawa!",最強伝説黒沢,Manga,30105,8.34,2003,https://cdn.myanimelist.net/images/manga/1/262554l.jpg
23,Beauty Pop,Beauty Pop,ビューティーポップ,Manga,29916,8.08,2003,https://cdn.myanimelist.net/images/manga/2/257891l.jpg
24,Historie,Historié,ヒストリエ,Manga,29874,8.26,2003,https://cdn.myanimelist.net/images/manga/2/167504l.jpg
25,Alive: Saishuu Shinkateki Shounen,Alive: The Final Evolution,アライブ 最終進化的少年,Manga,27356,7.8,2003,https://cdn.myanimelist.net/images/manga/1/185482l.jpg
26,Ore to Akuma no Blues,Me and the Devil Blues: The Unreal Life of Robert Johnson,俺と悪魔のブルーズ,Manga,26779,8.05,2003,https://cdn.myanimelist.net/images/manga/5/101327l.jpg
27,Kingdom Hearts,Kingdom Hearts,キングダムハーツ,Manga,24860,7.35,2003,https://cdn.myanimelist.net/images/manga/2/197189l.jpg
28,No.6,,NO.6 (ナンバー・シックス),Novel,23015,8.43,2003,https://cdn.myanimelist.net/images/manga/2/129825l.jpg
29,Baccano!,Baccano!,バッカーノ!,Light Novel,22785,8.55,2003,https://cdn.myanimelist.net/images/manga/2/172736l.jpg
30,Trinity Blood,Trinity Blood,トリニティ・ブラッド,Manga,21753,7.85,2003,https://cdn.myanimelist.net/images/manga/1/164661l.jpg
31,Fullmetal Alchemist,Fullmetal Alchemist,鋼の錬金術師,Light Novel,19229,8.47,2003,https://cdn.myanimelist.net/images/manga/1/202288l.jpg
32,Basilisk: Kouga Ninpouchou,Basilisk: The Kouga Ninja Scrolls,バジリスク～甲賀忍法帖～,Manga,18839,7.48,2003,https://cdn.myanimelist.net/images/manga/2/177216l.jpg
33,Busou Renkin,Buso Renkin,武装錬金,Manga,18217,7.27,2003,https://cdn.myanimelist.net/images/manga/2/149583l.jpg
34,Sunadokei,Sand Chronicles,砂時計,Manga,17903,8.0,2003,https://cdn.myanimelist.net/images/manga/4/213999l.jpg
35,Lucky☆Star,Lucky☆Star,らき☆すた,Manga,17735,7.86,2003,https://cdn.myanimelist.net/images/manga/3/265400l.jpg
36,MÄR,MÄR,MÄR,Manga,17430,7.4,2003,https://cdn.myanimelist.net/images/manga/1/165744l.jpg
37,Wolf's Rain,Wolf's Rain,WOLF'S RAIN,Manga,15431,7.15,2003,https://cdn.myanimelist.net/images/manga/2/181408l.jpg
38,Kimi wa Girlfriend,,キミはガールフレンド,Manga,15329,7.66,2003,https://cdn.myanimelist.net/images/manga/2/269708l.jpg
39,B.O.D.Y.,B.O.D.Y.,B.O.D.Y.,Manga,14725,7.48,2003,https://cdn.myanimelist.net/images/manga/1/176498l.jpg
40,Vampire Juujikai,The Record of a Fallen Vampire,ヴァンパイア十字界,Manga,14148,8.03,2003,https://cdn.myanimelist.net/images/manga/2/145329l.jpg
41,Fushigi Yuugi: Genbu Kaiden,Fushigi Yugi: Genbu Kaiden,ふしぎ遊戯 玄武開伝,Manga,13793,8.15,2003,https://cdn.myanimelist.net/images/manga/2/269289l.jpg
42,Nousatsu Junkie,Nosatsu Junkie,悩殺ジャンキー,Manga,13517,7.98,2003,https://cdn.myanimelist.net/images/manga/3/170561l.jpg
43,Sugar Sugar Rune,Sugar Sugar Rune,シュガシュガルーン,Manga,13434,7.68,2003,https://cdn.myanimelist.net/images/manga/2/263709l.jpg
44,Tokyo Mew Mew à La Mode,Tokyo Mew Mew à La Mode,東京ミュウミュウあ・ら・もーど,Manga,13123,6.4,2003,https://cdn.myanimelist.net/images/manga/4/338226l.jpg
45,Kuchibiru Tameiki Sakurairo,"Kisses, Sighs, and Cherry Blossoms Pink",くちびるためいきさくらいろ,Manga,12548,7.48,2003,https://cdn.myanimelist.net/images/manga/1/73503l.jpg
46,Tsuki no Shippo,Tail of the Moon,月のしっぽ,Manga,12002,7.97,2003,https://cdn.myanimelist.net/images/manga/3/160615l.jpg
47,Tokyo Akazukin,Tokyo Red Hood,東京赤ずきん,Manga,11951,6.38,2003,https://cdn.myanimelist.net/images/manga/1/255705l.jpg
48,Majo,Witches,魔女,Manga,10981,7.23,2003,https://cdn.myanimelist.net/images/manga/2/252544l.jpg
49,Ookiku Furikabutte,,おおきく振りかぶって,Manga,10885,8.2,2003,https://cdn.myanimelist.net/images/manga/2/255072l.jpg
50,Shinseiki Evangelion: Koutetsu no Girlfriend 2nd,Neon Genesis Evangelion: Angelic Days,新世紀エヴァンゲリオン 鋼鉄のガールフレンド2nd,Manga,10663,6.6,2003,https://cdn.myanimelist.net/images/manga/3/145059l.jpg
51,Hybrid Child,Hybrid Child,Hybrid Child,Manga,10635,7.8,2003,https://cdn.myanimelist.net/images/manga/3/129067l.jpg
52,Wanted,Wanted,WANTED,Manga,10622,7.3,2003,https://cdn.myanimelist.net/images/manga/2/165150l.jpg
53,Ahiru no Sora,,あひるの空,Manga,10562,7.6,2003,https://cdn.myanimelist.net/images/manga/2/311018l.jpg
54,Needless,,ニードレス,Manga,10216,7.62,2003,https://cdn.myanimelist.net/images/manga/2/55177l.jpg
55,Ciguatera,Ciguatera,シガテラ,Manga,10093,7.09,2003,https://cdn.myanimelist.net/images/manga/1/50899l.jpg
56,Yuunagi no Machi Sakura no Kuni,"Town of Evening Calm, Country of Cherry Blossoms",夕凪の街 桜の国,Manga,10022,7.33,2003,https://cdn.myanimelist.net/images/manga/1/114169l.jpg
57,Shoujo Sect,,少女セクト,Manga,9926,6.99,2003,https://cdn.myanimelist.net/images/manga/2/111587l.jpg
58,Silver Diamond,Silver Diamond,SILVER DIAMOND -シルバー ダイヤモンド-,Manga,9899,8.21,2003,https://cdn.myanimelist.net/images/manga/3/190777l.jpg
59,CUT,CUT,クット,Manga,9156,7.85,2003,https://cdn.myanimelist.net/images/manga/1/282534l.jpg
60,Tenshi ja Nai!!,I'm no Angel!,天使じゃない！！,Manga,9066,7.88,2003,https://cdn.myanimelist.net/images/manga/3/217l.jpg
61,Tough,,TOUGH－タフ－,Manga,8978,7.55,2003,https://cdn.myanimelist.net/images/manga/1/75357l.jpg
62,Forget Me Not,Forget-Me-Not,フォゲットミーナット,Manga,8885,6.31,2003,https://cdn.myanimelist.net/images/manga/3/64987l.jpg
63,Ressentiment,,ルサンチマン,Manga,8865,7.05,2003,https://cdn.myanimelist.net/images/manga/2/52573l.jpg
64,Avant-garde Yumeko,Avant-garde Yumeko,アバンギャルド夢子,Manga,8848,5.55,2003,https://cdn.myanimelist.net/images/manga/4/90269l.jpg
65,Saboten no Himitsu,Cactus's Secret,サボテンの秘密,Manga,8710,7.44,2003,https://cdn.myanimelist.net/images/manga/2/123137l.jpg
66,B Reaction,B Reaction,B.リアクション!,Manga,8602,6.67,2003,https://cdn.myanimelist.net/images/manga/2/15045l.jpg
67,Kurosagi,The Black Swindler,クロサギ,Manga,8547,7.38,2003,https://cdn.myanimelist.net/images/manga/2/161298l.jpg
68,Gosick,Gosick,GOSICK -ゴシック-,Light Novel,8475,8.06,2003,https://cdn.myanimelist.net/images/manga/2/108085l.jpg
69,Ikoku Irokoi Romantan,A Foreign Love Affair,異国色恋浪漫譚,Manga,7955,7.48,2003,https://cdn.myanimelist.net/images/manga/2/277129l.jpg
70,Beelzebub Maou Gaiden,,べるぜバブ魔王外伝: 田村隆平短編集,Manga,7543,7.61,2003,https://cdn.myanimelist.net/images/manga/1/66289l.jpg
71,7 Jikan-me Rhapsody,,7時間目ラプソディー,Manga,7301,7.35,2003,https://cdn.myanimelist.net/images/manga/1/276110l.jpg
72,IS: Otoko demo Onna demo Nai Sei,,IS ～男でも女でもない性～,Manga,7230,7.81,2003,https://cdn.myanimelist.net/images/manga/3/208862l.jpg
73,Maka-Maka,,MAKA-MAKA,Manga,7219,7.18,2003,https://cdn.myanimelist.net/images/manga/2/13701l.jpg
74,Sensitive Pornograph,Sensitive Pornograph,センシティブ・ポルノグラフ,Manga,7117,7.13,2003,https://cdn.myanimelist.net/images/manga/1/9054l.jpg
75,Strawberry Shake Sweet,,ストロベリーシェイクSWEET,Manga,6859,7.73,2003,https://cdn.myanimelist.net/images/manga/3/10151l.jpg
76,Capeta,Capeta,カペタ,Manga,6711,8.18,2003,https://cdn.myanimelist.net/images/manga/3/286585l.jpg
77,Eien no With,,永遠のウィズ,Manga,6577,7.91,2003,https://cdn.myanimelist.net/images/manga/3/19931l.jpg
78,Under (xGround) Grand Hotel,Under (xGround) Grand Hotel,アンダーグラ〔×ウ〕ンドホテル,Manga,6439,7.82,2003,https://cdn.myanimelist.net/images/manga/3/323416l.jpg
79,H³ School,Happy Hustle High,H³スクール!,Manga,6363,7.54,2003,https://cdn.myanimelist.net/images/manga/1/172987l.jpg
79,Zero In,,ゼロイン ZEROIN,Manga,6363,7.3,2003,https://cdn.myanimelist.net/images/manga/3/292401l.jpg
81,Zone,Zone,ディーグレイマン (ゾーン),One-shot,6360,6.98,2003,https://cdn.myanimelist.net/images/manga/3/6428l.jpg
82,Love♡Lucky!,,ラブ♡らっきぃ,Manga,6325,7.4,2003,https://cdn.myanimelist.net/images/manga/3/125161l.jpg
83,Mikai no Hoshi,Uncivilized Planet,未開の惑星〈ほし〉,Manga,6166,6.94,2003,https://cdn.myanimelist.net/images/manga/2/274242l.jpg
84,Ameiro Kouchakan Kandan,Ameiro Kochakan Kandan,飴色紅茶館歓談,Manga,5986,7.38,2003,https://cdn.myanimelist.net/images/manga/1/26092l.jpg
85,Shaman Warrior,Shaman Warrior,단구,Manhwa,5974,7.22,2003,https://cdn.myanimelist.net/images/manga/3/34013l.jpg
86,Glaucos,,Glaucos,Manga,5933,7.02,2003,https://cdn.myanimelist.net/images/manga/3/212670l.jpg
87,C.A.T.,,密殺戰群,Manhua,5871,7.06,2003,https://cdn.myanimelist.net/images/manga/1/54565l.jpg
88,"Sekai no Chuushin de, Ai wo Sakebu",Socrates in Love,世界の中心で、愛をさけぶ,Manga,5716,7.65,2003,https://cdn.myanimelist.net/images/manga/2/343811l.jpg
89,Crazy for You,Crazy for You,CRAZY FOR YOU,Manga,5621,7.08,2003,https://cdn.myanimelist.net/images/manga/3/139647l.jpg
90,Shirley,Shirley,シャーリー,Manga,5554,7.49,2003,https://cdn.myanimelist.net/images/manga/2/138339l.jpg
91,Dog Style,,DOGスタイル～みなもと悠短編集～,Manga,5297,6.75,2003,https://cdn.myanimelist.net/images/manga/1/168925l.jpg
92,Saru Lock,,猿ロック,Manga,5283,7.38,2003,https://cdn.myanimelist.net/images/manga/3/254234l.jpg
93,Penguin Prince,,ペンギンプリンス,Manga,5259,7.59,2003,https://cdn.myanimelist.net/images/manga/2/171758l.jpg
94,Gakkou no Ojikan,,学校のおじかん,Manga,4985,7.34,2003,https://cdn.myanimelist.net/images/manga/1/5744l.jpg
95,Yurara no Tsuki,Yurara,ゆららの月,Manga,4974,7.41,2003,https://cdn.myanimelist.net/images/manga/3/270287l.jpg
96,No Color,No Color,ノーカラー,Manga,4929,7.67,2003,https://cdn.myanimelist.net/images/manga/3/18822l.jpg
97,Oniichan to Issho,Me & My Brothers,お兄ちゃんと一緒,Manga,4921,7.58,2003,https://cdn.myanimelist.net/images/manga/2/166809l.jpg
98,Wild Life,,ワイルドライフ,Manga,4862,7.71,2003,https://cdn.myanimelist.net/images/manga/3/17923l.jpg
99,Dear Friends: Rina & Maki,,Dear Friends リナ＆マキ,Manga,4699,7.44,2003,https://cdn.myanimelist.net/images/manga/2/124827l.jpg
100,Haru Natsu Aki Fuyu,HARU-NATSU-AKI-FUYU,春夏秋冬,Manga,4629,7.18,2003,https://cdn.myanimelist.net/images/manga/2/268896l.jpg
101,Hanako to Guuwa no Teller,Hanako and the Terror of Allegory,花子と寓話のテラー,Manga,4590,7.27,2003,https://cdn.myanimelist.net/images/manga/3/179322l.jpg
102,14R,,14R -じゅーよんあーる-,Manga,4545,6.86,2003,https://cdn.myanimelist.net/images/manga/3/110813l.jpg
103,Itadakimasu,,いただきます,Manga,4303,7.31,2003,https://cdn.myanimelist.net/images/manga/5/15572l.jpg
104,Help!!,,HELP!!,Manga,4240,7.48,2003,https://cdn.myanimelist.net/images/manga/1/270290l.jpg
105,Tokkou,Tokko,TOKKÔ 特公,Manga,4226,6.6,2003,https://cdn.myanimelist.net/images/manga/2/4898l.jpg
106,Battle Royale II: Blitz Royale,,BRII／ブリッツ・ロワイアル,Manga,4221,4.4,2003,https://cdn.myanimelist.net/images/manga/1/200210l.jpg
107,Calorie,,熱量～カロリー～,Manga,4203,7.46,2003,https://cdn.myanimelist.net/images/manga/4/281559l.jpg
