rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Chainsaw Man,Chainsaw Man,チェンソーマン,TV,1766619,8.45,2022,https://cdn.myanimelist.net/images/anime/1806/126216.jpg
2,Spy x Family,Spy x Family,SPY×FAMILY,TV,1756060,8.46,2022,https://cdn.myanimelist.net/images/anime/1441/122795.jpg
5,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形は恋をする,TV,1195650,8.15,2022,https://cdn.myanimelist.net/images/anime/1179/119897.jpg
8,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,サイバーパンク エッジランナーズ,ONA,922106,8.61,2022,https://cdn.myanimelist.net/images/anime/1818/126435.jpg
10,Blue Lock,Blue Lock,ブルーロック,TV,818252,8.18,2022,https://cdn.myanimelist.net/images/anime/1258/126929.jpg
12,Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,陰の実力者になりたくて！,TV,784289,8.25,2022,https://cdn.myanimelist.net/images/anime/1091/128729.jpg
15,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく！,TV,705000,8.75,2022,https://cdn.myanimelist.net/images/anime/1448/127956.jpg
16,Yofukashi no Uta,Call of the Night,よふかしのうた,TV,686332,7.95,2022,https://cdn.myanimelist.net/images/anime/1045/123711.jpg
18,Summertime Render,Summer Time Rendering,サマータイムレンダ,TV,624655,8.47,2022,https://cdn.myanimelist.net/images/anime/1120/120796.jpg
20,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,TV,589724,6.94,2022,https://cdn.myanimelist.net/images/anime/1995/121695.jpg
21,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,TV,557823,8.15,2022,https://cdn.myanimelist.net/images/anime/1261/127311.jpg
25,Tomodachi Game,Tomodachi Game,トモダチゲーム,TV,456276,7.71,2022,https://cdn.myanimelist.net/images/anime/1247/121345.jpg
26,"Kanojo, Okarishimasu 2nd Season",Rent-a-Girlfriend Season 2,彼女、お借りします,TV,454294,6.76,2022,https://cdn.myanimelist.net/images/anime/1070/124592.jpg
27,Suzume no Tojimari,Suzume,すずめの戸締まり,Movie,448770,8.26,2022,https://cdn.myanimelist.net/images/anime/1598/128450.jpg
28,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,ありふれた職業で世界最強 2nd Season,TV,436858,7.15,2022,https://cdn.myanimelist.net/images/anime/1877/119668.jpg
29,Isekai Ojisan,Uncle from Another World,異世界おじさん,TV,400653,7.77,2022,https://cdn.myanimelist.net/images/anime/1743/125204.jpg
30,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 新章 迷宮篇,TV,385704,7.75,2022,https://cdn.myanimelist.net/images/anime/1318/126474.jpg
31,"Fuufu Ijou, Koibito Miman.","More than a Married Couple, but Not Lovers.",夫婦以上、恋人未満。,TV,378929,7.59,2022,https://cdn.myanimelist.net/images/anime/1713/126442.jpg
32,Aharen-san wa Hakarenai,Aharen-san wa Hakarenai,阿波連さんははかれない,TV,373033,7.28,2022,https://cdn.myanimelist.net/images/anime/1612/120636.jpg
33,Otome Game Sekai wa Mob ni Kibishii Sekai desu,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,乙女ゲー世界はモブに厳しい世界です,TV,354879,7.32,2022,https://cdn.myanimelist.net/images/anime/1161/121462.jpg
34,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Skeleton Knight in Another World,骸骨騎士様、只今異世界へお出掛け中,TV,349488,7.14,2022,https://cdn.myanimelist.net/images/anime/1361/120706.jpg
35,Dr. Stone: Ryuusui,Dr. Stone: Ryusui,Dr.STONE 龍水,TV Special,347333,8.13,2022,https://cdn.myanimelist.net/images/anime/1071/124921.jpg
36,"Yuusha, Yamemasu",I'm Quitting Heroing,勇者、辞めます,TV,336026,7,2022,https://cdn.myanimelist.net/images/anime/1934/122301.jpg
37,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Kaguya-sama: Love is War -The First Kiss That Never Ends-,かぐや様は告らせたい -ファーストキッスは終わらない-,Movie,333034,8.73,2022,https://cdn.myanimelist.net/images/anime/1670/130060.jpg
38,Vanitas no Karte Part 2,The Case Study of Vanitas Part 2,ヴァニタスの手記,TV,325435,8.19,2022,https://cdn.myanimelist.net/images/anime/1247/120579.jpg
39,Mamahaha no Tsurego ga Motokano datta,My Stepmom's Daughter Is My Ex,継母の連れ子が元カノだった,TV,321567,6.73,2022,https://cdn.myanimelist.net/images/anime/1708/123281.jpg
40,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",The Greatest Demon Lord Is Reborn as a Typical Nobody,史上最強の大魔王、村人Aに転生する,TV,319656,6.29,2022,https://cdn.myanimelist.net/images/anime/1904/120095.jpg
41,Paripi Koumei,Ya Boy Kongming!,パリピ孔明,TV,319468,8.11,2022,https://cdn.myanimelist.net/images/anime/1970/122297.jpg
42,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,Vermeil in Gold,金装のヴェルメイユ ～崖っぷち魔術師は最強の厄災と魔法世界を突き進む～,TV,317693,6.8,2022,https://cdn.myanimelist.net/images/anime/1561/125302.jpg
43,Tensai Ouji no Akaji Kokka Saisei Jutsu,The Genius Prince's Guide to Raising a Nation Out of Debt,天才王子の赤字国家再生術,TV,315752,7.39,2022,https://cdn.myanimelist.net/images/anime/1263/119511.jpg
44,Tensei shitara Ken deshita,Reincarnated as a Sword,転生したら剣でした,TV,314784,7.5,2022,https://cdn.myanimelist.net/images/anime/1191/127909.jpg
45,Kakkou no Iinazuke,A Couple of Cuckoos,カッコウの許嫁,TV,312437,6.87,2022,https://cdn.myanimelist.net/images/anime/1285/120529.jpg
46,Fumetsu no Anata e Season 2,To Your Eternity Season 2,不滅のあなたへ Season2,TV,310943,8.09,2022,https://cdn.myanimelist.net/images/anime/1271/127700.jpg
47,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,JoJo's Bizarre Adventure: Stone Ocean Part 2,ジョジョの奇妙な冒険 ストーンオーシャン,ONA,309787,8.05,2022,https://cdn.myanimelist.net/images/anime/1051/121959.jpg
48,5-toubun no Hanayome Movie,The Quintessential Quintuplets Movie,映画 五等分の花嫁,Movie,294109,7.82,2022,https://cdn.myanimelist.net/images/anime/1037/122516.jpg
49,Isekai Meikyuu de Harem wo,Harem in the Labyrinth of Another World,異世界迷宮でハーレムを,TV,284081,6.54,2022,https://cdn.myanimelist.net/images/anime/1490/126919.jpg
