rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love Is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Manga,309604,8.88,2015,https://cdn.myanimelist.net/images/manga/3/188896l.jpg
2,Black Clover,Black Clover,ブラッククローバー,Manga,249817,7.84,2015,https://cdn.myanimelist.net/images/manga/2/166254l.jpg
3,Wotaku ni Koi wa Muzukashii,Wotakoi: Love Is Hard for Otaku,ヲタクに恋は難しい,Manga,152651,8.34,2015,https://cdn.myanimelist.net/images/manga/3/155740l.jpg
4,Tensei shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,Manga,151281,8.36,2015,https://cdn.myanimelist.net/images/manga/3/167639l.jpg
5,Enen no Shouboutai,Fire Force,炎炎ノ消防隊,Manga,134740,7.8,2015,https://cdn.myanimelist.net/images/manga/3/178996l.jpg
6,Tomo-chan wa Onnanoko!,Tomo-chan Is a Girl!,トモちゃんは女の子！,Manga,131376,7.88,2015,https://cdn.myanimelist.net/images/manga/3/169710l.jpg
7,Yagate Kimi ni Naru,Bloom into You,やがて君になる,Manga,126323,8.65,2015,https://cdn.myanimelist.net/images/manga/1/232311l.jpg
8,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,Light Novel,98722,8.74,2015,https://cdn.myanimelist.net/images/manga/2/177958l.jpg
9,Totsukuni no Shoujo,"The Girl From the Other Side: Siúil, a Rún",とつくにの少女,Manga,92825,8.32,2015,https://cdn.myanimelist.net/images/manga/1/173926l.jpg
10,Happiness,Happiness,ハピネス,Manga,89424,7.44,2015,https://cdn.myanimelist.net/images/manga/2/161562l.jpg
11,Dragon Ball Super,Dragon Ball Super,ドラゴンボール超〈スーパー〉,Manga,83912,7.36,2015,https://cdn.myanimelist.net/images/manga/2/176933l.jpg
12,Vanitas no Karte,The Case Study of Vanitas,ヴァニタスの手記〈カルテ〉,Manga,76690,8.47,2015,https://cdn.myanimelist.net/images/manga/2/176009l.jpg
13,Shimanami Tasogare,Our Dreams at Dusk: Shimanami Tasogare,しまなみ誰そ彼,Manga,71626,8.46,2015,https://cdn.myanimelist.net/images/manga/2/174018l.jpg
14,SQ: Begin W/Your Name!,,SQ从你的名字开始,Manhua,70386,8.36,2015,https://cdn.myanimelist.net/images/manga/3/165495l.jpg
15,Kishuku Gakkou no Juliet,Boarding School Juliet,寄宿学校のジュリエット,Manga,70222,8.26,2015,https://cdn.myanimelist.net/images/manga/3/188967l.jpg
