rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Captain Tsubasa,Flash Kicker,キャプテン翼,TV,90749,7.35,1983,https://cdn.myanimelist.net/images/anime/1580/134917.jpg
2,Hadashi no Gen,Barefoot Gen,はだしのゲン,Movie,58463,7.77,1983,https://cdn.myanimelist.net/images/anime/1873/98756.jpg
3,Soukou Kihei Votoms,Armored Trooper Votoms,装甲騎兵ボトムズ,TV,28288,7.68,1983,https://cdn.myanimelist.net/images/anime/1295/91064.jpg
4,Cat's Eye,Cat's Eye,キャッツ・アイ,TV,24675,7.21,1983,https://cdn.myanimelist.net/images/anime/1864/96171.jpg
5,Golgo 13,Golgo 13: The Professional,ゴルゴ１３,Movie,21173,6.79,1983,https://cdn.myanimelist.net/images/anime/1476/102570.jpg
6,Mahou no Tenshi Creamy Mami,Magical Angel Creamy Mami,魔法の天使 クリィミーマミ,TV,16422,7.2,1983,https://cdn.myanimelist.net/images/anime/8/50081.jpg
7,Seisenshi Dunbine,Aura Battler Dunbine,聖戦士ダンバイン,TV,15535,7.06,1983,https://cdn.myanimelist.net/images/anime/1562/94955.jpg
8,Kinnikuman,Kinnikuman,キン肉マン,TV,14704,7.22,1983,https://cdn.myanimelist.net/images/anime/5/5182.jpg
10,Stop!! Hibari-kun!,Stop!! Hibari-kun!,ストップ！！ひばりくん！,TV,12623,7.04,1983,https://cdn.myanimelist.net/images/anime/1312/105893.jpg
11,Igano Kabamaru,Igano Kabamaru,伊賀野カバ丸,TV,12608,7.78,1983,https://cdn.myanimelist.net/images/anime/9/62909.jpg
12,Lady Georgie,Lady Georgie,レディジョージィ,TV,11694,7.19,1983,https://cdn.myanimelist.net/images/anime/1271/92965.jpg
13,Kikou Souseiki Mospeada,Genesis Climber Mospeada,機甲創世記モスピーダ,TV,10616,7.03,1983,https://cdn.myanimelist.net/images/anime/1252/122672.jpg
14,Dallos,Dallos,ダロス,OVA,10601,5.98,1983,https://cdn.myanimelist.net/images/anime/1253/116763.jpg
15,Crusher Joe,Crusher Joe: The Movie,クラッシャージョウ,Movie,10400,6.89,1983,https://cdn.myanimelist.net/images/anime/7/24514.jpg
16,Aishite Knight,Rock'n Roll Kids,愛してナイト,TV,9626,6.79,1983,https://cdn.myanimelist.net/images/anime/7/30629.jpg
17,Choujikuu Seiki Orguss,The Super Dimension Century Orguss,超時空世紀オーガス,TV,7604,6.47,1983,https://cdn.myanimelist.net/images/anime/13/24517.jpg
18,Genma Taisen,Harmagedon,幻魔大戦,Movie,7170,5.21,1983,https://cdn.myanimelist.net/images/anime/1482/97116.jpg
19,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Doraemon the Movie: Nobita and the Castle of the Undersea Devil,映画 ドラえもん のび太の海底鬼岩城,Movie,6729,7.04,1983,https://cdn.myanimelist.net/images/anime/13/72409.jpg
20,Ginga Hyouryuu Vifam,Ginga Hyouryuu Vifam,銀河漂流バイファム,TV,5495,7.22,1983,https://cdn.myanimelist.net/images/anime/7/73992.jpg
21,Miyuki,Miyuki,みゆき,TV,5117,6.61,1983,https://cdn.myanimelist.net/images/anime/8/50245.jpg
22,Alps Monogatari: Watashi no Annette,Alps Monogatari: Watashi no Annette,アルプス物語　わたしのアンネット,TV,5057,6.78,1983,https://cdn.myanimelist.net/images/anime/1626/98666.jpg
23,Uchuu Senkan Yamato: Kanketsu-hen,Space Battleship Yamato - Final Chapter,宇宙戦艦ヤマト・完結編,Movie,4979,6.87,1983,https://cdn.myanimelist.net/images/anime/8/61231.jpg
24,Perman (1983),Superkid (1983),パーマン (1983),TV,4781,6.68,1983,https://cdn.myanimelist.net/images/anime/1882/134122.jpg
25,Plawres Sanshirou,Plastic Model Wrestling Sanshiro,プラレス３四郎,TV,4544,7.37,1983,https://cdn.myanimelist.net/images/anime/1/1873.jpg
26,Unico: Mahou no Shima e,Unico in the Island of Magic,ユニコ 魔法の島へ,Movie,4062,7.08,1983,https://cdn.myanimelist.net/images/anime/1850/110746.jpg
27,Fushigi no Kuni no Alice,Alice in Wonderland,ふしぎの国のアリス,TV,3887,6.43,1983,https://cdn.myanimelist.net/images/anime/13/22277.jpg
28,Mirai Keisatsu Urashiman,Future Police Urashiman,未来警察ウラシマン,TV,3388,6.8,1983,https://cdn.myanimelist.net/images/anime/1605/91989.jpg
29,Nanako SOS,Nanako SOS,ななこSOS,TV,3048,6.3,1983,https://cdn.myanimelist.net/images/anime/2/6635.jpg
30,Spoon Obasan,Mrs. Pepperpot,スプーンおばさん,TV,2804,6.66,1983,https://cdn.myanimelist.net/images/anime/2/3531.jpg
31,Time Slip Ichimannen: Prime Rose,Prime Rose,タイムスリップ10000年 プライム・ローズ,TV Special,2687,5.56,1983,https://cdn.myanimelist.net/images/anime/1874/143857.jpg
32,Kousoku Denjin Albegus,Kousoku Denjin Albegus,光速電神アルベガス,TV,2596,6.78,1983,https://cdn.myanimelist.net/images/anime/8/46563.jpg
33,Amefuri Kozou,Amefuri Kozou,雨ふり小僧,OVA,2592,6.24,1983,https://cdn.myanimelist.net/images/anime/1883/133007.jpg
34,Akuu Daisakusen Srungle,Macron One,亜空大作戦　スラングル,TV,2289,6.14,1983,https://cdn.myanimelist.net/images/anime/3/14674.jpg
35,Patalliro! Stardust Keikaku,Patalliro! Stardust Keikaku,パタリロ！スターダスト計画,Movie,2234,6.51,1983,https://cdn.myanimelist.net/images/anime/11/35537.jpg
36,Tokusou Kihei Dorvack,Special Powered Armor Troop Dorvack,特装機兵ドルバック,TV,2176,6.19,1983,https://cdn.myanimelist.net/images/anime/1231/134871.jpg
37,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",Dr.スランプ アラレちゃん ほよよ!世界一周大レース,Movie,2090,6.19,1983,https://cdn.myanimelist.net/images/anime/2/23173.jpg
38,Ginga Shippuu Sasuraiger,Galactic Gale Sasuraiger,銀河疾風サスライガー,TV,2052,6.53,1983,https://cdn.myanimelist.net/images/anime/1510/134782.jpg
39,Psychoarmor Govarian,Psychoarmor Govarian,サイコアーマー ゴーバリアン,TV,1958,6.09,1983,https://cdn.myanimelist.net/images/anime/6/65997.jpg
40,Xabungle Graffiti,Xabungle Graffiti,ザブングルグラフィティ,Movie,1551,5.61,1983,https://cdn.myanimelist.net/images/anime/1555/90528.jpg
41,Time Bokan Series: Itadakiman,Time Bokan Series: Itadakiman,タイムボカンシリーズ　イタダキマン,TV,1543,5.81,1983,https://cdn.myanimelist.net/images/anime/2/10877.jpg
42,Kojika Monogatari,Story of a Fawn,子鹿物語 THE YEARLING,TV,1436,6.46,1983,https://cdn.myanimelist.net/images/anime/1164/132238.jpg
43,Nine: Original-ban,Nine: Original-ban,ナイン オリジナル版,Movie,1432,6.03,1983,https://cdn.myanimelist.net/images/anime/5/49881.jpg
44,Pure-tou no Nakama-tachi,Serendipity the Pink Dragon,セレンディピティ物語 ピュア島の仲間たち,TV,1424,6.33,1983,https://cdn.myanimelist.net/images/anime/12/47013.jpg
45,Personal Computer Travel Tanteidan,Superbook 2,パソコントラベル探偵団,TV,1417,6.05,1983,https://cdn.myanimelist.net/images/anime/1303/146213.jpg
46,TaoTao Ehonkan Sekai Doubutsu Banashi,TaoTao Ehonkan Sekai Doubutsu Banashi,タオタオ絵本館,TV,1351,6.75,1983,https://cdn.myanimelist.net/images/anime/9/3365.jpg
47,Nine,Nine,ナイン,TV Special,1347,6.11,1983,https://cdn.myanimelist.net/images/anime/3/24810.jpg
48,Meme Iroiro Yume no Tabi,The Many Dream Journeys of Meme,ミームいろいろ夢の旅,TV,1346,6.64,1983,https://cdn.myanimelist.net/images/anime/1581/134251.jpg
49,Captain (TV),Captain (TV),キャプテン,TV,1309,6.45,1983,https://cdn.myanimelist.net/images/anime/1393/92204.jpg
50,Nine 2: Koibito Sengen,Nine 2: Koibito Sengen,ナイン2 恋人宣言,TV Special,1290,6.06,1983,https://cdn.myanimelist.net/images/anime/12/25620.jpg
